measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,49,North Macedonia,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,70.31736856837702,144.3199497077056,14.398799901291403
1,Deaths,153,Syrian Arab Republic,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,58.162842359133336,94.21886050170544,34.70080078299936
1,Deaths,122,Republic of Ecuador,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,1231.1839275015375,1670.8136525545756,875.9834337112432
1,Deaths,176,Union of the Comoros,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,0.006017659702066515,0.048671622779554696,0.0010102438334487298
1,Deaths,89,Kingdom of the Netherlands,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,499.6431766961004,590.034329364344,402.1261928355745
1,Deaths,416,Tuvalu,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,0.13629091501185614,0.1868308272924462,0.07874658904952006
1,Deaths,106,Commonwealth of the Bahamas,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,4.049816953177676,5.401897500149037,2.982503679148321
1,Deaths,153,Syrian Arab Republic,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,9.53301618180831,19.35688387763485,2.503801853183603
1,Deaths,114,Republic of Haiti,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,27.809121481650468,56.11312976315604,13.217619317704662
1,Deaths,130,United Mexican States,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,15378.772982339076,18397.48271979229,12587.98851854411
1,Deaths,177,Republic of Djibouti,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,44.396467073449436,69.73641244294332,25.202619840838686
1,Deaths,26,Independent State of Papua New Guinea,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,15.865336425900058,45.75136721082737,6.13791034698554
1,Deaths,79,Republic of Finland,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,459.59527137385504,553.1922194289649,370.93195488705476
1,Deaths,164,Federal Democratic Republic of Nepal,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,22.79105192562013,51.374930574988355,4.974409820902183
1,Deaths,305,Bermuda,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,0.812151611633586,1.0601180140626543,0.6036699573826433
1,Deaths,62,Russian Federation,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,23696.01427988492,26602.536233648087,20957.275823412456
1,Deaths,20,Socialist Republic of Viet Nam,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,6175.517325901685,9103.841968270332,3940.9248239881513
1,Deaths,161,People's Republic of Bangladesh,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,602.6591671488416,911.8929436694282,363.8002495212098
1,Deaths,416,Tuvalu,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,0.006296901157360936,0.012296072402254329,0.0009131443469139478
1,Deaths,106,Commonwealth of the Bahamas,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,16.18961591592453,20.484767630683905,12.688478082368494
1,Deaths,53,Republic of Serbia,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,612.4475265056882,804.8317261879323,439.438183571697
1,Deaths,139,People's Democratic Republic of Algeria,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,60.527903124787976,95.1695284484432,35.016830303411105
1,Deaths,74,Principality of Andorra,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,0.31046183196336674,0.4524128266566497,0.187774364638404
1,Deaths,413,Tokelau,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,0.03154346551938137,0.04689051436034456,0.019972244573412474
1,Deaths,50,Montenegro,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,28.012183804337248,37.36393211511389,20.930987953338178
1,Deaths,26,Independent State of Papua New Guinea,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,3.676736566069861,8.342651960175926,0.5265962580711221
1,Deaths,154,Republic of Tunisia,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,14.933749423879288,20.875950014522168,7.023080194435422
1,Deaths,305,Bermuda,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,2.1901846319524965,2.6650316375349887,1.8079761790402884
1,Deaths,132,Republic of Panama,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,155.1218506158417,203.06573986057765,111.34624913584074
1,Deaths,114,Republic of Haiti,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,145.5765068378753,296.2537934321349,41.78905224688759
1,Deaths,116,Saint Lucia,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,1.4706113697366412,1.931917075896286,1.0494846282911694
1,Deaths,81,Federal Republic of Germany,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,3603.40808568947,4468.242803061968,2781.7884028554613
1,Deaths,74,Principality of Andorra,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,1.067729016558083,1.7825191296672216,0.35863513489342863
1,Deaths,195,Republic of Namibia,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,0.0449174234773046,0.15745334913174183,0.009289946654574709
1,Deaths,115,Jamaica,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,10.44490882827423,13.698993997685086,7.778165032652899
1,Deaths,165,Islamic Republic of Pakistan,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,2611.221893462216,3667.032815087752,1592.2266613353952
1,Deaths,161,People's Republic of Bangladesh,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,153.11069362233795,442.09880554456146,23.094591988571864
1,Deaths,203,Republic of Cabo Verde,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,22.526121052442097,34.12483828400789,13.113003311514019
1,Deaths,213,Republic of the Niger,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,119.35488099963233,211.76677192770404,71.8788331005022
1,Deaths,101,Canada,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,1357.2005386139047,1418.3958445712706,1294.1626734268161
1,Deaths,34,Republic of Azerbaijan,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,244.93530501599028,411.3197356269823,130.42458402338607
1,Deaths,422,United States Virgin Islands,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,6.772574689244657,9.088935330777494,4.757735035568841
1,Deaths,198,Republic of Zimbabwe,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,43.69437112566992,66.34646292349966,29.00339482620669
1,Deaths,155,Republic of Turkey,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,336.53115862614,533.5038307725944,193.4197763939151
1,Deaths,60,Republic of Lithuania,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,259.6833469352535,290.0809641696508,227.29216544062982
1,Deaths,320,Cook Islands,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,0.3714312956759085,0.5113453062850486,0.25403612409742404
1,Deaths,84,Ireland,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,96.87828019214535,127.13732584535215,70.75185834311787
1,Deaths,84,Ireland,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,70.60494348535352,76.56744435442634,64.85555274800824
1,Deaths,27,Independent State of Samoa,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,1.6687780708580562,2.3139803310648666,0.9099531324847112
1,Deaths,198,Republic of Zimbabwe,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,1.8760565710342716,6.795476345965127,0.270914461571116
1,Deaths,115,Jamaica,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,34.4939414780535,45.38064652904236,24.533343230384126
1,Deaths,349,Greenland,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,1.7303855305430011,2.3559747929575696,1.233186819822009
1,Deaths,133,Bolivarian Republic of Venezuela,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,1760.6949072989487,2493.2102199783944,1191.8797641790584
1,Deaths,211,Republic of Mali,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,370.7917455481959,576.8601980372919,237.25204293357234
1,Deaths,20,Socialist Republic of Viet Nam,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,3620.6704635908995,5743.902686617386,2214.9629879201357
1,Deaths,196,Republic of South Africa,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,703.2525097853661,832.9025433052323,490.8526552659742
1,Deaths,61,Republic of Moldova,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,1189.280852499292,1457.143219725052,919.070735492786
1,Deaths,186,Republic of Seychelles,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,1.225396865436327,1.716541754560734,0.8149095794719959
1,Deaths,214,Federal Republic of Nigeria,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,777.6299317426734,1108.313581995088,526.3706646368611
1,Deaths,214,Federal Republic of Nigeria,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,1423.3426568048553,2173.0521168764426,772.053325945772
1,Deaths,162,Kingdom of Bhutan,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,3.6522614981187242,6.789783716547435,0.14397847281737527
1,Deaths,116,Saint Lucia,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,15.140115400154853,18.975976543098792,11.411972960159462
1,Deaths,149,Palestine,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,14.348195624472634,22.38694101731224,9.03371794955014
1,Deaths,186,Republic of Seychelles,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,0.562578148321424,0.6985939003570182,0.4192335053790011
1,Deaths,182,Republic of Malawi,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,79.19090585615817,118.72305540343753,51.23515078567154
1,Deaths,139,People's Democratic Republic of Algeria,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,21.110200511198958,45.382017853282115,5.139445851739858
1,Deaths,186,Republic of Seychelles,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,0.05002064101980833,0.09441026022892242,0.006984740751841303
1,Deaths,214,Federal Republic of Nigeria,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,43.11064664820764,120.12927536325914,5.562367514974045
1,Deaths,147,State of Libya,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,30.517724867209022,49.089987588821586,19.219931526820577
1,Deaths,92,Kingdom of Spain,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,1508.819676567101,2028.8940836757172,1051.3420976035786
1,Deaths,45,Republic of Bulgaria,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,226.2048787227619,312.27048129942335,157.45529349497534
1,Deaths,35,Georgia,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,51.93539491254537,60.92709483230872,44.11728687537532
1,Deaths,422,United States Virgin Islands,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,1.8089596924966347,2.8123209064692802,1.107884507118941
1,Deaths,84,Ireland,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,35.68504190813424,42.07024898588636,29.36286862122087
1,Deaths,102,United States of America,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,7405.873086961857,8418.606501072356,6496.4683469040765
1,Deaths,182,Republic of Malawi,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,0.14098142815932294,0.9380938890715917,0.02535953897009848
1,Deaths,140,Kingdom of Bahrain,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,1.7779060248053766,2.745109238300749,1.26768469132929
1,Deaths,171,Democratic Republic of the Congo,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,165.2118395931719,383.17303891887616,65.72446885514569
1,Deaths,162,Kingdom of Bhutan,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,0.5603969017412315,1.6698447718470324,0.09797580260735954
1,Deaths,147,State of Libya,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,2.633646483907529,5.340026906772057,0.7352704936878568
1,Deaths,27,Independent State of Samoa,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,0.08286072728792089,0.1557746568988787,0.01297579854397617
1,Deaths,75,Republic of Austria,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,672.6045553533127,788.3075638562473,551.3139489421156
1,Deaths,180,Republic of Kenya,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,221.60731045370554,308.4531583960734,166.5822185990446
1,Deaths,45,Republic of Bulgaria,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,41.27264969692192,51.9623315303874,31.780018842703047
1,Deaths,67,Japan,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,3162.092822715613,3793.964070065123,2659.708115449127
1,Deaths,85,State of Israel,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,183.4580295317878,221.68944543054576,145.84762496947982
1,Deaths,183,Republic of Mauritius,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,53.94861595780188,58.55302795914307,48.755857630034484
1,Deaths,22,Republic of Fiji,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,4.554006733954444,7.4186397968008855,2.6384336407657547
1,Deaths,435,Republic of South Sudan,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,43.21162818850407,70.84433844846379,24.97509584123164
1,Deaths,85,State of Israel,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,78.43764086498358,83.72118531251266,72.85774943969685
1,Deaths,150,Sultanate of Oman,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,6.9958408818842175,10.498231415461406,4.236595013445615
1,Deaths,101,Canada,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,369.7056297451569,410.215220069257,332.8523213465336
1,Deaths,320,Cook Islands,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,5.839236456605528e-05,0.00011974246409496162,5.673416688163859e-06
1,Deaths,367,Principality of Monaco,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,2.799078899311198,3.648903607648893,2.0828481326023405
1,Deaths,135,Federative Republic of Brazil,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,1448.9741073458918,1647.859470405508,1257.9902357591018
1,Deaths,55,Republic of Slovenia,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,84.49067820886488,109.54919195439749,61.721866701714085
1,Deaths,435,Republic of South Sudan,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,0.07275331548976027,0.47552438513797013,0.011633166700221242
1,Deaths,102,United States of America,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,21856.859586767026,24653.58231041609,19142.606553971462
1,Deaths,66,Brunei Darussalam,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,1.39866759177675,1.7240045973597589,0.9802154678617544
1,Deaths,82,Hellenic Republic,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,50.482512866047294,53.68933680997043,47.4680300768111
1,Deaths,37,Kyrgyz Republic,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,42.09293306467752,58.81059987604228,28.330565177342983
1,Deaths,37,Kyrgyz Republic,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,327.3248959433756,389.610073507299,272.6205191797906
1,Deaths,28,Solomon Islands,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,18.189373310002036,28.137145893711956,11.257456706091016
1,Deaths,183,Republic of Mauritius,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,3.908405230769294,4.556705726204146,3.374081212604443
1,Deaths,349,Greenland,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,1.6676737349964854,2.50345614365039,1.018227551771205
1,Deaths,37,Kyrgyz Republic,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,461.229070556534,560.8132182585592,381.4596419399757
1,Deaths,133,Bolivarian Republic of Venezuela,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,214.09381011074566,301.4175805884184,144.8212358370811
1,Deaths,107,Barbados,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,6.813304103928142,8.75116761502192,5.177464187845256
1,Deaths,63,Ukraine,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,348.3248212621041,485.6387114153029,236.41227285296637
1,Deaths,148,Kingdom of Morocco,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,47.434177375667204,65.300917114962,25.337193071300206
1,Deaths,82,Hellenic Republic,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,22.643309586808712,26.769431684925987,19.29354477647247
1,Deaths,184,Republic of Mozambique,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,478.4559918003105,720.117303269465,300.7782181404958
1,Deaths,133,Bolivarian Republic of Venezuela,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,101.21520438416417,132.57354901721158,71.57706711712194
1,Deaths,53,Republic of Serbia,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,280.40566693936427,401.8102928350782,188.03071347538037
1,Deaths,125,Republic of Colombia,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,358.53926463183177,479.1327646882621,246.97991967869137
1,Deaths,125,Republic of Colombia,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,86.35752537725332,104.78583116162736,71.07232509478841
1,Deaths,180,Republic of Kenya,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,0.25110010785773335,1.827642998507819,0.04710574433824
1,Deaths,35,Georgia,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,18.982090954486026,24.663657078956927,14.39418236564117
1,Deaths,117,Saint Vincent and the Grenadines,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,8.825151662525275,10.299957209531149,7.663197120179573
1,Deaths,150,Sultanate of Oman,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,0.22760987837586916,0.6161323529041404,0.03566058841586189
1,Deaths,163,Republic of India,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,88129.65333557496,115503.96400150303,61567.14901924073
1,Deaths,117,Saint Vincent and the Grenadines,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,3.162041206402223,3.7136621831815035,2.6778488285913626
1,Deaths,215,Democratic Republic of Sao Tome and Principe,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,12.236393441386747,18.784073278881884,6.474220622606571
1,Deaths,36,Republic of Kazakhstan,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,2828.751728496831,3623.074915468199,2172.1914716784445
1,Deaths,83,Republic of Iceland,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,4.717402151261243,5.637029791703992,3.7625934704410966
1,Deaths,151,State of Qatar,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,6.9624155146351185,11.69013807627625,3.9993599458878712
1,Deaths,68,Republic of Korea,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,1002.4503220040777,1196.4005985980514,768.6801173907769
1,Deaths,53,Republic of Serbia,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,442.50539787228035,715.0012548331634,105.93237099042129
1,Deaths,118,Republic of Suriname,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,47.850609716040886,64.0794539450168,33.12067066347365
1,Deaths,157,Republic of Yemen,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,21.11062434617076,39.81022000053118,10.73417770865712
1,Deaths,86,Republic of Italy,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,2342.737709912436,2680.6605819562997,2024.1936188770435
1,Deaths,197,Kingdom of Eswatini,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,41.44871298917067,66.37534443379127,24.979082986631
1,Deaths,38,Mongolia,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,598.2775066794408,758.9483260473303,409.6783378951436
1,Deaths,212,Islamic Republic of Mauritania,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,25.380846325345658,40.57843299103183,13.7586522826351
1,Deaths,187,Federal Republic of Somalia,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,189.11238601702874,308.6401302583334,121.99755831097727
1,Deaths,351,Guam,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,0.4518664169778177,0.872324348136833,0.3489175963831988
1,Deaths,212,Islamic Republic of Mauritania,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,0.9833109364595641,2.7804608948205582,0.13756782698362463
1,Deaths,136,Republic of Paraguay,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,275.83369671547644,379.84974015068065,151.52813954083007
1,Deaths,141,Arab Republic of Egypt,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,1321.0785734089645,2035.747124924929,753.0834372358523
1,Deaths,119,Republic of Trinidad and Tobago,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,13.441630710048715,18.91907807215188,8.834426072502884
1,Deaths,92,Kingdom of Spain,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,246.2991417833955,288.85576356023176,207.28476334315704
1,Deaths,67,Japan,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,6989.006514656536,7826.276330977076,6092.092324429108
1,Deaths,172,Republic of Equatorial Guinea,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,4.795420813519577,8.726588722892952,2.6833230170566384
1,Deaths,172,Republic of Equatorial Guinea,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,12.161161103155047,18.92212476349028,6.04714368670346
1,Deaths,68,Republic of Korea,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,10.622796920295999,28.48433269421183,1.095363913136954
1,Deaths,135,Federative Republic of Brazil,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,11692.147957218209,12810.312095415911,10623.941892657744
1,Deaths,119,Republic of Trinidad and Tobago,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,15.063761502595884,19.810233767777294,10.668191809681954
1,Deaths,108,Belize,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,25.101163489771338,31.242897078584033,19.210720277700197
1,Deaths,69,Republic of Singapore,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,21.274387324161275,29.146745677036524,14.59662090452972
1,Deaths,202,Republic of Cameroon,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,321.3831105344017,591.3369835997314,166.02635671254632
1,Deaths,215,Democratic Republic of Sao Tome and Principe,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,1.7872372508205738,2.714767607284463,1.0723771548889907
1,Deaths,168,Republic of Angola,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,179.75086313221874,482.63407645114853,37.74570175661114
1,Deaths,213,Republic of the Niger,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,550.5405690701673,1013.196191905211,281.7116927268322
1,Deaths,136,Republic of Paraguay,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,7.827520804921057,17.078658518472558,1.7470914248432994
1,Deaths,205,Republic of Côte d'Ivoire,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,95.95890628837618,157.99747483869638,53.12100485334304
1,Deaths,181,Republic of Madagascar,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,258.1149743833876,394.87156012242224,170.3354965917467
1,Deaths,172,Republic of Equatorial Guinea,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,0.012477668080802815,0.07319719932113579,0.002010389335937815
1,Deaths,22,Republic of Fiji,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,10.58857169225882,16.4058231744261,6.398026115663498
1,Deaths,202,Republic of Cameroon,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,8.699374159116273,21.579882755616726,1.1545208448954751
1,Deaths,351,Guam,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,0.1860494959438967,0.3692675251965091,0.04207447484624404
1,Deaths,216,Republic of Senegal,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,353.3313013310862,544.621844738997,208.73438210820694
1,Deaths,46,Republic of Croatia,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,205.566851867979,235.47105472249896,176.51842642369925
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,85.50010177235377,128.09063784906155,50.36885560297551
1,Deaths,54,Slovak Republic,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,170.4270943802199,220.68741327023636,108.07678983228998
1,Deaths,173,Gabonese Republic,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,91.98090347962966,139.7026929076055,55.22812788048804
1,Deaths,168,Republic of Angola,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,0.40639690929750766,2.3289807184924105,0.07147142282529684
1,Deaths,6,People's Republic of China,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,18317.089506431366,24251.632804895406,13652.970444252285
1,Deaths,173,Gabonese Republic,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,23.80919053513535,33.7550878756315,13.346259176358084
1,Deaths,125,Republic of Colombia,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,38.70291427274569,47.553611715874176,30.856590386764207
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,2.8829984632518504,5.515005077445024,0.5789039034492144
1,Deaths,182,Republic of Malawi,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,700.0820850933657,1005.0643164260797,458.15618296317206
1,Deaths,69,Republic of Singapore,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,35.499073279663286,54.14813492730066,22.358311982429704
1,Deaths,93,Kingdom of Sweden,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,344.21173644281635,391.1111079427647,299.37776650877083
1,Deaths,54,Slovak Republic,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2021,118.30451953467562,183.34734989920526,24.530067817446206
1,Deaths,143,Republic of Iraq,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,106.24866210615295,164.26606637832072,59.95302282966444
1,Deaths,94,Swiss Confederation,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2021,320.358707658443,379.19324571549606,261.16571649891836
1,Deaths,184,Republic of Mozambique,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,496.622111583515,1100.5074788212628,235.82872950849148
1,Deaths,126,Republic of Costa Rica,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,72.16610465614268,81.08355056125347,62.203133092028786
1,Deaths,200,Republic of Benin,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,111.88770287075369,167.8524223134218,70.88970854201479
